 Comb. , Elem. , Sect. , N , Vy , Vz , T , My , Mz 
combULS01, 131, 1, -6.39424186927, 5915.42495986, -17.4677045507, 0.0, -40732.7533546, 0.0
combULS01, 132, 0, 16.3599938903, -104751.574351, -61.5665008157, 0.0, -34575.7961764, 0.0
combULS01, 132, 1, -15.6271561705, 25369.0983833, -61.5665008157, 0.0, -66681.7715718, 0.0
combULS01, 133, 0, 49.3374623889, -306320.168162, -180.01125881, 0.0, -114884.323138, 0.0
combULS01, 133, 1, 283.94654523, 305960.293054, -180.01125881, 0.0, -114674.192111, 0.0
combULS01, 134, 0, 1.46329623705, -24863.5319808, -25.9343160283, 0.0, -12266.4221751, 0.0
combULS01, 134, 1, -3.93891830162, 17228.9251246, -25.9343160283, 0.0, -29583.4507133, 0.0
combULS01, 135, 0, 4.80634552878, -76867.7878367, -78.5265731694, 0.0, -41694.3623665, 0.0
combULS01, 135, 1, 40.216864159, 76945.5128511, -78.5265731694, 0.0, -41680.458444, 0.0
combULS01, 136, 0, -60.209375054, -24973.8838963, -59.2065549296, 0.0, -66615.8526063, 0.0
combULS01, 136, 1, 122.8726333, 104612.562351, -59.2065549296, 0.0, -34500.3810031, 0.0
combULS01, 137, 0, -10.6422328666, -13952.6801111, -15.9261200091, 0.0, -9933.64741272, 0.0
combULS01, 137, 1, 5.27580126929, 13947.6887346, -15.9261200091, 0.0, -9930.96852005, 0.0
combULS01, 138, 0, -54.8938480162, -17206.8845238, -35.0666185556, 0.0, -29572.2039635, 0.0
combULS01, 138, 1, 16.3950319239, 24833.1067874, -35.0666185556, 0.0, -12245.2321226, 0.0
combULS01, 139, 0, -101.507442908, -5928.94653249, -19.3985736574, 0.0, -40687.6450606, 0.0
combULS01, 139, 1, 31.8047313224, 26000.3720935, -19.3985736574, 0.0, -6768.73390285, 0.0
combULS01, 141, 0, 11.3489211367, -14004.378471, -14.1351599556, 0.0, -9937.08287593, 0.0
combULS01, 141, 1, -6.58596763803, -14011.541899, -14.1351599556, 0.0, -9940.92751775, 0.0
combULS01, 142, 0, 54.8139087687, -17330.6087191, -32.2152538285, 0.0, -29612.5502953, 0.0
combULS01, 142, 1, -16.3368534674, -24955.8833488, -32.2152538285, 0.0, -12282.8542025, 0.0
combULS01, 143, 0, 101.465980824, -5949.82868073, -17.4480115994, 0.0, -40785.6931872, 0.0
combULS01, 143, 1, -31.4176277583, -26144.4273617, -17.4480115994, 0.0, -6808.63545673, 0.0
combULS01, 144, 0, 0.486770399525, -24912.218303, -21.9258657467, 0.0, -12252.4430692, 0.0
combULS01, 144, 1, -2.5971376997, -17298.9769123, -21.9258657467, 0.0, -29596.4094005, 0.0
combULS01, 145, 0, -0.0315191500082, -77197.6158356, -69.695925428, 0.0, -41734.018807, 0.0
combULS01, 145, 1, -39.9286387719, -77086.0679396, -69.695925428, 0.0, -41753.973172, 0.0
combULS01, 146, 0, 58.7696436248, -25495.9941451, -52.2663271736, 0.0, -66717.9972676, 0.0
combULS01, 146, 1, -121.791690848, -105177.725027, -52.2663271736, 0.0, -34686.9936576, 0.0
